Project Name,Test Function,Smell Type
vradarserver@vrs,CustomConvertTests<>CustomConvert_Icao24_Is_Case_Insensitive,Assertion_Roulette_Smells
ChanyaVRC@VRCOscLib,OscUtilityTests<>TestAroundGetCurrentAvatarConfigPath,Assertion_Roulette_Smells
icosa-gallery@open-brush,TestMathUtils<>TestLinearResampleOne,Assertion_Roulette_Smells
FarahKamleh@Group4.Project3,VRMLookAtTests<>VRMLookAtCurveMapWithFreezeTest,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,UserTests<>Users_CanActivateControlScheme_AndManuallyPairMissingDevices,Assertion_Roulette_Smells
vradarserver@vrs,FlightSimulatorTests<>FlightSimulatorX_IsFrozen_Set_Raises_FreezeStatusChanged,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,UserTests<>Users_CanAssociatedActionsWithUser,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,TestException<>Events_CanReplayEventsFromEventTrace_EventByEvent,Assertion_Roulette_Smells
tterpi@VRSketchingGeometry,BrushCommandTest<>SetBrushOnRibbonSketchObject,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,CollisionTrackerMock<>CollisionEndsOnTrackerGameObjectDisable,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,BooleanActionLiveMock<>EventsNotEmittedOnInactiveGameObject,Assertion_Roulette_Smells
KospY@BasSDK,TMP_EditorTests<>MarkupTag_Indent,Assertion_Roulette_Smells
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>SetTestSprite,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableListMock<>InsertAtCurrentIndex,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,DocumentationBasedAPIVerficationTests<>API_DocsDoNotHaveXMLDocErrors,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,Vector2SubtractorTest<>Transform,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,PointerElementPropertyMutatorTest<>SetTargetInactiveGameObject,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,EventConstraint<>UI_CanDetectClicks_WithSuccessiveClicksReflectedInClickCount,Assertion_Roulette_Smells
Innoactive@Creator,StepTests<>FastForwardInactive,Assertion_Roulette_Smells
vradarserver@vrs,CompactPositionReportingTests<>CompactPositionReporting_Encode_Produces_Correct_Results_For_CPR101_Tables,Assertion_Roulette_Smells
vrm-c@UniVRM,Utf8StringTests<>FromStringTest,Assertion_Roulette_Smells
Innoactive@Creator,EntityFactoryTests<>CreateAChapter,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,TestException<>Events_CanUpdatePartialStateOfDeviceWithEvent,Assertion_Roulette_Smells
vradarserver@vrs,AircraftTests<>Aircraft_Clone_Copies_Every_Property_Correctly,Assertion_Roulette_Smells
watson-developer-cloud@unity-sdk,SpeechToTextV1IntegrationTests<>TestTrainAcousticModel,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,TransformEulerRotationExtractorTest<>Extract,Assertion_Roulette_Smells
ChanyaVRC@VRCOscLib,OscPhysBoneTests<>TestIsGrabbed,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,OSXTests<>Devices_SupportsNimbusPlusAsHID_WithProductNameAndPIDAndVID,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,FloatObservablePropertyTest<>DontEmitEventsOnDisabledComponent,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,EventConstraint<>UI_DisplayIndexMatchesDisplayWithTouchscreenOnScreenSpaceCanvas,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ObjectDistanceComparatorMock<>ProcessSourceTargetEquals,Assertion_Roulette_Smells
hotbreakb@Capstone_Design,FrameValidator<>JointsMatch,Assertion_Roulette_Smells
watson-developer-cloud@unity-sdk,DiscoveryV1IntegrationTests<>TestGetCollection,Assertion_Roulette_Smells
vradarserver@vrs,RawMessageTranslatorTests<>RawMessageTranslator_Translate_Increments_Statistic_Counter_When_Short_Frame_Seen_Before_Long_Frame,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableCounterTest<>ClearInactiveGameObject,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,SurfaceLocatorTest<>ClearTargetPointValidity,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,CollisionTrackerMock<>CollisionTrackerDisabledObserver_ClearSource,Assertion_Roulette_Smells
hotbreakb@Capstone_Design,TransformCopyTranslation<>IdsAreSame,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,TransformPositionDifferenceRotationTest<>ClearAncestor,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,MockProcessable<>ProcessNestedList,Assertion_Roulette_Smells
watson-developer-cloud@unity-sdk,DiscoveryV1IntegrationTests<>TestCreateGateway,Assertion_Roulette_Smells
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>FlexibleWidthHeightAreCorrectWithImage,Assertion_Roulette_Smells
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,TestEnumerator<>LastTests,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,BooleanToFloatTest<>TransformTrueCustomValue,Assertion_Roulette_Smells
XRTK@com.xrtk.core,EnumExtensionTests<>Test_03_UnsetFlags,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_OnActionWithMultipleBindings_ControlWithHighestActuationIsTrackedAsActiveControl,Assertion_Roulette_Smells
willychang21@MapboxARGame,TileResourceTest<>GetUrlClassicRaster,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,Vector2ToFloatTest<>TransformExtractSqrMagnitude,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ToBoxCastConverterTest<>ConvertFromBoxCast,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,CoreTests<>Actions_CanRemoveAllBindingOverridesFromMaps,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,GameObjectChildByNameExtractorTest<>ExtractInvalidResultNotFound,Assertion_Roulette_Smells
vradarserver@vrs,BaseStationMessageEventArgsTests<>BaseStationMessageEventArgs_Constructs_To_Known_State_And_Properties_Work,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,FloatToBooleanTest<>TransformWithinBounds,Assertion_Roulette_Smells
hotbreakb@Capstone_Design,VectorTests<>Vector_Roll,Assertion_Roulette_Smells
realitycollective@com.realitytoolkit.core,TestFixture_03_InputServiceTests<>Test02_TestGetInputService,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,FloatToVector3Test<>TransformWithSet,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,TransformPropertyApplierTest<>EventsNotEmittedOnInactiveGameObject,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,TransformPositionTest<>ModifyWithOffsetIgnored,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,UserTests<>Users_CanUnpairDevices_FromCallback,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,IntEventProxyEmitterTest<>EmitPayloadInactiveGameObject,Assertion_Roulette_Smells
vradarserver@vrs,BundlerConfigurationTests<>BundlerConfiguration_Replays_Two_Files_Joined_Together,Assertion_Roulette_Smells
virtuallynaked@virtually-naked,SwingConstraintTest<>TestTest,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,TransformPropertyApplierTest<>ModifyPositionNoOffsetOneSecondDynamicTransition,Assertion_Roulette_Smells
watson-developer-cloud@unity-sdk,LanguageTranslatorV3IntegrationTests<>TestListIdentifiableLanguages,Assertion_Roulette_Smells
watson-developer-cloud@unity-sdk,DiscoveryV1IntegrationTests<>TestGetMetricsQueryEvent,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,FloatToStringTest<>TransformInactiveGameObject,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanBindShortcutsInvolvingMultipleDevices,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ObjectPointerEventProxyEmitterTest<>Receive,Assertion_Roulette_Smells
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_Transmits_Compressed_Port30003_Messages_From_Feed,Assertion_Roulette_Smells
icosa-gallery@open-brush,FbxExporterTest<>TestExportNull,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,DeviceWithoutAnyControls<>Controls_CanGetValueType,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,EventConstraint<>UI_CanOperateMultiplayerUIGloballyUsingMouse,Assertion_Roulette_Smells
vrm-c@UniVRM,JsonParserTest<>NumberTest,Assertion_Roulette_Smells
realitycollective@com.realitytoolkit.core,TestFixture_02_InteractionDefinitionTests<>Test_02_02_Bool_Changed_NoUpdate,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>SegmentAlwaysHidden,Assertion_Roulette_Smells
SMBenedict173@General-Anesthesia-Simulator,TextEditorTests<>SetText_MovesCursorAndSelectIndicesToNextCodePointIndexIfInvalid,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,Vector2ExtensionsTest<>ApproxEqualsTrue,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,MonoBehaviourWithEmbeddedActionMap<>Editor_WhenPlaying_EditorUpdatesKeepSeparateStateFromPlayerUpdates,Assertion_Roulette_Smells
CrispthoAlex@holbertonschool-unity,TestHistoryWindow<>CollabHistoryPresenter_OnUpdatePage__DeduplicatesMetaFiles,Assertion_Roulette_Smells
ChanyaVRC@VRCOscLib,OscUtilityTests<>LazyTestGetAvatarConfigPath,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,Vector3SubtractorTest<>TransformWithIndex,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,ControlSchemesEditorTests<>WhenControlSchemeIsSelected_SelectedControlSchemeIsPopulatedWithSelection,Assertion_Roulette_Smells
vradarserver@vrs,RawMessageTranslatorTests<>RawMessageTranslator_Translate_AircraftOperationalStatus_Generates_Supplementary_Message_When_ADSB_0_Message,Assertion_Roulette_Smells
XRTK@com.xrtk.core,TestFixture_02_InteractionDefinitionTests<>Test_04_01_InitializedVector2,Assertion_Roulette_Smells
vradarserver@vrs,TestProvider<>ConfigurationStorage_Automatically_Assigns_UniqueId_To_Old_RebroadcastServer_Settings,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,IntEventProxyEmitterTest<>ReceiveInactiveGameObject,Assertion_Roulette_Smells
vradarserver@vrs,CompactPositionReportingTests<>CompactPositionReporting_GlobalDecode_Calculates_Correct_Position_For_Internet_Example_1,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,TransformScaleMutatorTest<>IncrementPropertyGlobalLockXZAxis,Assertion_Roulette_Smells
virtuallynaked@virtually-naked,DualQuaternionTest<>TestFromAndToRotationTranslation,Assertion_Roulette_Smells
dioram@Elektronik-Tools-2.0,ImagePresentersTests<>ConstructFileImagePresenter,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionConsumerEventCollisionExtractorTest<>ExtractInactiveGameObject,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,RigidbodyPropertyMutatorTest<>SetVelocityX,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>ClearOriginInactiveComponent,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,TransformPropertyApplierEventDataExtractorTest<>ExtractNull,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,TestSteamControllerAPI<>Devices_CanRemoveSteamControllers,Assertion_Roulette_Smells
ChanyaVRC@VRCOscLib,OscParameterCollectionTests<>TestAddRemoveValueChangedEventByAddress,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,TransformPropertyApplierTest<>ModifyTransformNoSource,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,SlicerTest<>SliceLastThreeActualElementsNegativeStartIndex,Assertion_Roulette_Smells
SMBenedict173@General-Anesthesia-Simulator,RectMask2DCulling<>CullFlagNotResetWhenReparented740604,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,MonoBehaviourWithEmbeddedActionMap<>Editor_ActionTree_CanAddActionMap,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ArtificialVelocityApplierProcessTest<>ClearTargetInactiveComponent,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,DeviceWithoutAnyControls<>Controls_CanDetermineWhetherControlIsActuated,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,Vector2ToVector3Test<>TransformInactiveComponent,Assertion_Roulette_Smells
vradarserver@vrs,AboutPresenterTests<>AboutPresenter_Initialise_Copies_Initial_Values_From_Model_To_View,Assertion_Roulette_Smells
virtuallynaked@virtually-naked,MathExtensionsTest<>TestQuaternionPow,Assertion_Roulette_Smells
icosa-gallery@open-brush,FbxDouble3Test<>TestBasics,Assertion_Roulette_Smells
SMBenedict173@General-Anesthesia-Simulator,GridLayoutGroupTests<>TestFlexibleCalculateLayout,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,LinkedAliasAssociationCollectionTest<>ClearRightControllerInactiveComponent,Assertion_Roulette_Smells
icosa-gallery@open-brush,TestTransformExtensions<>TestGetSetUniformScale,Assertion_Roulette_Smells
CrispthoAlex@holbertonschool-unity,TMP_RuntimeTests<>Parsing_TextInfo_RichText,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,PhysicsCastTest<>CustomCapsuleCastIgnoreTrigger,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanDistinguishTapAndSlowTapOnSameAction,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_OnActionWithMultipleBindings_CanTargetBindingByGroup,Assertion_Roulette_Smells
FarahKamleh@Group4.Project3,JsonValueTests<>InfinityTest,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,EventConstraint<>UI_CanDriveUIFromPointer,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,WaitForEndOfFrameYieldEmitterTest<>WaitFor4Frames,Assertion_Roulette_Smells
ChanyaVRC@VRCOscLib,OscAvatarParameterInterfaceTests<>CtorTest,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,CameraBackgroundMutatorTest<>MutateOnInactiveGameObject,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,SwitchTests<>Devices_SupportsHIDNpad,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanCreateVector3Composite,Assertion_Roulette_Smells
watson-developer-cloud@unity-sdk,AssistantV1IntegrationTests<>TestUpdateEntity,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionRegisteredConsumerContainerExtendedMock<>RegisterAndPublish,Assertion_Roulette_Smells
vradarserver@vrs,HashTests<>Hash_String_Creates_Latest_Hash,Assertion_Roulette_Smells
BIVROST@360PlayerWindows,LittlstarTest<>CanParseStream,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,MockVelocityTracker<>ModifyRotateAroundXAxisWithOffsetIgnored,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,TransformPropertyApplierTest<>ModifyTransformNoSourceOrTarget,Assertion_Roulette_Smells
virtuallynaked@virtually-naked,BinnerTest<>TestMidpointsFloatToIdx,Assertion_Roulette_Smells
vradarserver@vrs,RebroadcastServerManagerTests<>RebroadcastServerManager_ConfigurationChanged_Disposes_Of_Old_And_Creates_New_Server_If_Format_Changes,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,RaycastHitNormalExtractorTest<>Extract,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionRegisteredConsumerContainerMock<>ClearPayloadInactiveComponent,Assertion_Roulette_Smells
SMBenedict173@General-Anesthesia-Simulator,TextEditorTests<>SelectCurrentWord,Assertion_Roulette_Smells
realitycollective@com.realitytoolkit.core,TestFixture_02_InteractionDefinitionTests<>Test_04_02_01_Vector2_Changed_Updated,Assertion_Roulette_Smells
vradarserver@vrs,ListenerTests<>Listener_Connect_Updates_Statistics_If_ModeS_Message_Has_NonZero_PI,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,MonoBehaviourWithEmbeddedActionMap<>Editor_InputAsset_CanAddAndRemoveBindingThroughSerialization,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_CanAddDeviceFromLayout,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,TestException<>Events_CanReplayEventsFromEventTrace,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,SlicerTest<>SliceLastThreeElementsNegativeStartIndex,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_CanEnableAndDisableIME,Assertion_Roulette_Smells
watson-developer-cloud@unity-sdk,SpeechToTextV1IntegrationTests<>TestGetAudio,Assertion_Roulette_Smells
vradarserver@vrs,ReportsControllerTests<>ReportRows_RegistrationReport_Only_Returns_Json_If_Reports_Are_Permitted,Assertion_Roulette_Smells
XRTK@com.xrtk.core,TestFixture_03_InputSystemTests<>Test02_TestGetMixedRealityInputSystem,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,TestSteamControllerAPI<>Devices_CanUpdateSteamControllers,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,AnimatorParameterMutatorTest<>IntegerValueNoAnimator,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,Vector3ToVector2Test<>TransformYToXAndZToYExcludeX,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,CollisionChecker<>CollisionsIgnored,Assertion_Roulette_Smells
kurotu@VRCQuestTools,AXCSMaterialTests<>EmissiveFreak,Assertion_Roulette_Smells
UMI3D@UMI3D-SDK,JsonParsingTests<>MinMagFilter,Assertion_Roulette_Smells
vradarserver@vrs,PlaneFinderMessageBytesExtractorTests<>PlaneFinderMessageBytesExtractor_ExtractModeSMessageBytes_Only_Translates_Packet_Type_C1,Assertion_Roulette_Smells
watson-developer-cloud@unity-sdk,SpeechToTextV1IntegrationTests<>TestListLanguageModels,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_CanGetButtonOnGamepadUsingEnum,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,PropertyModifierMock<>ClearPositionModifierInactiveComponent,Assertion_Roulette_Smells
