Project Name,Test Function,Smell Type
ExtendRealityLtd@Zinnia.Unity,TransformDataProxyEmitterTest<>ReceiveWithRuleRestrictions,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,PhysicsCastTest<>SetLayersToIgnoreByString,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatActionLiveMock<>ChangedEmitted,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector3ToVector2Test<>TransformInactiveComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,CountdownTimerTest<>TimerCancelledOnDisableComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>ElementsAlwaysHidden,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatModeFinderTest<>TransformInactiveComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,TransformPositionMutatorTest<>SetPropertyGlobal,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatMaxFinderTest<>TransformEmptyCollection,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>HideDestinationOnNoCollision,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableCounterTest<>DecreaseCount,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,NormalizedFloatToFloatTest<>TransformInactiveComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,StringToTimeSpanTest<>TransformInactiveComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatMedianFinderTest<>TransformEmptyCollection,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableListMock<>Get,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector2MultiplierTest<>Transform,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableListMock<>GetEmptyCollection,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,TransformPositionExtractorTest<>ExtractInactiveComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,TransformPositionMutatorTest<>IncrementPropertyLocal,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableListMock<>RemoveFirst,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableCounterTest<>ClearInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,TransformDirectionExtractorTest<>ExtractInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,BooleanActionLiveMock<>RemoveSource,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatSubtractorTest<>TransformEmptyCollection,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,CountdownTimerTest<>TimerComplete,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,CollisionNotifierEventProxyEmitterTest<>ReceiveWithRuleRestrictionsOnForwardSource,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector2ComponentExtractorTest<>ExtractInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatRangeFinderTest<>TransformUnordered,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionConsumerTest<>ConsumeExclusion,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector3MultiplierTest<>TransformPredefinedCollection,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatMeanFinderTest<>Transform,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatMaxFinderTest<>Transform,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>OriginAlwaysVisible,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectEventProxyEmitterTest<>ReceiveWithRuleRestrictions,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>SegmentAlwaysHidden,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,TransformScaleTest<>ModifySmoothed,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ActionRegistrarSourceObservableListTest<>DisableAllSource,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,TransformRotationTest<>ModifySmoothed,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectChildByNameExtractorTest<>Extract,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,CountdownTimerTest<>TimerCancelled,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,CountdownTimerTest<>TimerCancelledOnDisableGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatMinFinderTest<>TransformUnordered,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectChildByNameExtractorTest<>ExtractInvalidResultNotFound,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,CollisionNotifierEventProxyEmitterTest<>ReceiveWithRuleRestrictionsOnCollisionSource,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatMultiplierTest<>TransformInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionConsumerTest<>Consume,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableCounterTest<>RemoveFromCountInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectStateSwitcherTest<>SwitchNext,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>CursorLockDuration,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector2RestrictorTest<>ClampAllCoordinates,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatToVector3Test<>TransformInactiveComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,OrderReverserTest<>ReverseInactiveComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionsContainerNoDisableClearMock<>Add,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector3CacheTest<>CacheChanged,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ActionRuleTest<>ActivatedState,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>SegmentAndDestinationAlwaysHidden,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatMinFinderTest<>TransformEmptyCollection,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatToStringTest<>TransformFormatUnknown,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,TransformPositionTest<>ModifySmoothed,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,BooleanActionLiveMock<>EventsNotEmittedOnInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,OrderReverserTest<>ReverseInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableCounterTest<>IncreaseCountInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectChildByNameExtractorTest<>ExtractInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionRegisteredConsumerContainerExtendedMock<>PublishInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector2AdderTest<>Transform,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableCounterTest<>DecreaseCountInactiveComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableCounterTest<>RemoveFromCount,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatToNormalizedFloatTest<>TransformInactiveComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ObscuranceQueryTest<>ObscuredThenUnobscured,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,SurfaceDataProxyEmitterTest<>ReceiveWithRuleRestrictions,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionsContainerNoDisableClearMock<>Remove,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatMultiplierTest<>TransformEmptyCollection,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatActionLiveMock<>DefaultValueTypeDefault,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatRangeFinderTest<>TransformInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ActionRegistrarSourceObservableListTest<>EnableSource,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ActionRegistrarSourceObservableListTest<>DisableSource,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,TransformExtensionsTest<>SignedEulerAngles,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector3MultiplierTest<>Transform,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector3RestrictorTest<>TransformInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatActionLiveMock<>IgnoreEmitEvents,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,AngleToVector2DirectionTest<>Transform,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector2ToVector3Test<>TransformInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatModeFinderTest<>TransformUnordered,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatMaxFinderTest<>TransformInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,RigidbodyAngularVelocityTest<>ModifyWithOffsetAndDiverge,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableCounterTest<>Clear,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,StringToTimeSpanTest<>TransformInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectEventObservableTest<>PushExceedsEventCount,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectRelationEventProxyEmitterTest<>ReceiveWithRuleRestrictions,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FacingQueryTest<>FacingThenNotFacing,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,TransformScaleExtractorTest<>ExtractInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatActionLiveMock<>DefaultValueNotTypeDefault,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatMedianFinderTest<>TransformInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,BooleanActionLiveMock<>ChangedEmitted,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,CountdownTimerTest<>TimerRunsOnEnable,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatAdderTest<>TransformEmptyCollection,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatModeFinderTest<>Transform,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector2ToAngleTest<>TransformToDegrees,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector2ComponentExtractorTest<>Extract,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectRelationsTest<>GetValueByIndex,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,RigidbodyVelocityTest<>ModifyAndDiverge,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,NormalizedFloatToFloatTest<>TransformInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectRelationsTest<>GetValueByIndexNotFoundOutOfBoundsIndex,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,RigidbodyVelocityTest<>ModifyWithOffsetAndDiverge,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,CountdownTimerTest<>TimerEmitTimeUnchangedAfterComplete,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,CountdownTimerTest<>TimerDoesNotCompleteOnInactiveComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector2AdderTest<>TransformWithIndex,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,WaitForFixedUpdateYieldEmitterTest<>WaitFor4Frames,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,CollisionPointContainerTest<>SetOnlyOnce,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,NearestSorterTest<>SortInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatToBooleanTest<>TransformInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectMultiRelationObservableListTest<>HasRelationshipInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector2RestrictorTest<>TransformInactiveComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,CountdownTimerTest<>PauseResumeTimer,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ActionRegistrarSourceObservableListTest<>EnableAllSource,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionRegisteredConsumerContainerExtendedMock<>PublishInactiveComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableListMock<>GetInactiveComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatToNormalizedFloatTest<>TransformInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,StringCacheTest<>CacheChanged,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,IntCacheTest<>CacheChanged,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>OriginAlwaysHidden,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,StateEmitterTest<>ProcessInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector2RestrictorTest<>TransformInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,SlicerTest<>SliceInactiveComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectChildByNameExtractorTest<>ExtractInvalidResultNotExists,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,ParabolicLineCastTest<>CursorLockDuration,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>CastPointsShouldFixLength,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatMedianFinderTest<>TransformOdd,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,RigidbodyAngularVelocityTest<>ModifyAndDiverge,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatToVector3Test<>TransformInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector3AdderTest<>TransformEmptyCollection,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,CollisionPointContainerTest<>SetAndClear,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,AngleToVector2DirectionTest<>TransformInactiveComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,GameObjectSourceTargetProcessorMock<>ProcessFirstActiveSourceAgainstTargetThenContinue,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector3MultiplierTest<>TransformInactiveComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,BooleanActionLiveMock<>EventsNotEmittedOnDisabledComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatMeanFinderTest<>TransformInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,StateEmitterTest<>ProcessNoAction,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,CountdownTimerTest<>TimerEmitTime,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector3MultiplierTest<>TransformInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector3ToVector2Test<>TransformInactiveGameObject,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatMedianFinderTest<>TransformInactiveComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,TransformPositionMutatorTest<>SetPropertyLocal,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,SlicerTest<>SliceFirstElementHeadRemainedChangedUnchanged,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,PointsCastEventProxyEmitterTest<>ReceiveWithRuleRestrictions,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,FloatMinFinderTest<>TransformInactiveComponent,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,MockBaseDeviceDetailsRecord<>TrackingTypeChanged,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,Vector2ToAngleTest<>TransformToRadians,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,StateEmitterTest<>ProcessInactiveAction,DuplicateAssert
ExtendRealityLtd@Zinnia.Unity,IntEventProxyEmitterTest<>ReceiveWithRuleRestrictions,DuplicateAssert
